USC00111836          12P    10P    17P    31P    32P    26P    26P    27P    17P    24P    20P    12P
USC00112048           8P     8P    17P    24P    32P    34P    29P    27P    21P    19P    15P    10P
USC00112140          13C    13C    21C    28C    29C    30C    37C    24C    20C    25C    26C    19C
USC00112145          14C    14C    21C    29C    31C    31C    37C    24C    19C    24C    28C    19C
USC00112193          14S    12S    17S    29S    32S    30S    28S    26S    20C    24S    25S    19S
USC00112223           5S    10S    12S    22C    32S    30S    23S    27S    19S    19S    18C    12S
USC00112344          20S    17S    24S    27S    35S    27S    27S    23S    23S    28S    27S    24S
USC00112348           8S    10S    17S    25S    30S    32S    28S    28S    24S    20S    21S    10S
USC00112353          21S    27S    31S    33S    38P    29C    27S    23S    24C    26C    32C    32C
USC00112483          18S    22S    30C    29C    37C    29C    27C    21C    24C    26C    27C    26C
USC00112500          14P    10P    17P    24P    28P    29P    29P    26P    19P    18P    19P    13P
USC00112679          17P    17P    20P    27P    40P    34P    29P    26P    23P    26P    27P    18P
USC00112736           9S     9S    14C    27C    29S    30S    25S    30S    20S    18S    20S    11C
USC00112745           7P     8P    15P    25P    26P    33P    25P    30P    19P    18P    18P    11P
USC00112923           7S     9S    17C    21C    28C    28C    27C    21S    18C    23C    23C    12C
USC00112931          19C    19C    29C    31C    32C    24S    27C    22C    20C    27C    30C    25C
USC00112993           7P    12P    15P    25P    28P    31P    25P    22P    16P    24P    24P    22P
USC00113061          17P    14P    21P    31P    30P    36P    30P    20P    23P    25P    23P    18P
USC00113109          21S    19S    25S    30S    35S    29S    28S    22S    21S    28S    30S    27S
USC00113262           6C     9C    13C    23C    25C    32C    24C    29C    22C    19C    18C     9C
USC00113290           8S     8S    16S    22S    26S    29S    25S    29S    18S    18S    19S    10S
USC00113312           4C     6C    13S    25C    26C    31C    30C    27C    23C    19C    16C    11C
USC00113320           7C    10C    16C    25C    29C    32C    25C    29C    25C    18C    19C    14S
USC00113335           8S     9S    18S    29S    26P    34P    26S    28S    24S    20P    22P    13S
USC00113384           6C    10C    16S    26C    23C    27C    27C    30C    23C    23C    19C    12C
USC00113392           5P     9P    13P    19P    28P    31P    22P    32P    23P    16P    10P     9P
USC00113413           7S     9S    13S    22S    32S    27S    27S    27S    19S    21S    22S    15S
USC00113455           6S     9S    14S    27S    30S    34S    28S    26S    27S    18S    19S     9S
USC00113530          11S    15S    15S    27S    35S    27S    25S    24S    20S    22S    22S    16S
USC00113572          14P    13P    20P    33P    31P    24P    29P    23P    22P    21P    31P    18P
USC00113580          28P    25P    27P    33P    37P    33P    25P    18P    26P    27P    26P    32P
USC00113595          16S    25S    28S    27S    33S    28S    23S    23S    22S    26S    31S    23S
USC00113666          13S    13C    23C    26C    29C    30C    25C    20C    20C    22S    27C    17C
USC00113683          14P    17P    24P    28P    33P    27P    27P    21P    18P    23P    26P    18P
USC00113693          19S    14S    19S    25S    32S    27S    29S    19S    24S    23S    29S    18P
USC00113717          11P    10P    19P    27P    26P    30P    30P    18P    23P    20P    24P    17P
USC00113738           9P     9P    15P    21P    28P    26P    23P    22P    23P    17P    19P    10P
USC00113774          15P    12P    17P    24P    31P    31P    31P    23P    19P    23P    26P    14P
USC00113879          22S    21S    26S    32P    35S    30S    30S    20S    20S    26S    29S    29S
USC00113902           6P     8P    12P    22P    32P    32P    22P    26P    24P    20P    18P    10P
USC00113940          12C    14C    17S    30C    33S    32C    28C    24C    20C    21C    23C    17S
USC00114013          11P    10S    10P    23S    24S    28S    27S    29S    24S    19S    21S    12P
USC00114089          15S    19S    26S    30S    35S    30S    29S    26S    23S    28S    33S    21S
USC00114108          17S    17C    26S    32S    35S    32S    28S    20S    23S    25S    30S    21S
USC00114198          10C    11C    17C    25C    32S    31C    33C    27C    18C    23C    22C    15C
USC00114317          16S    18C    23C    31S    38C    32C    35C    20C    27S    24S    28C    24C
USC00114355           4S     7S    12S    22S    32S    32S    26S    25S    21S    19S    15S    12S
USC00114400          23P    21P    30P    29P    38P    30P    28P    22P    21P    28P    24P    21P
USC00114442           8C    11C    18C    30C    33C    30C    27C    24C    23C    21C    26C    16C
USC00114489          15S    16S    24C    28C    32S    28C    25C    19C    23C    22S    32S    17C
USC00114530           9C     8C    13C    25C    27S    24S    28C    27S    20C    20C    21S    12C
USC00114603           9S     8S    18C    23C    31C    34S    35C    19C    17S    20C    24C    14S
USC00114629          14S    17S    23S    23S    34S    24S    27S    24S    23S    25S    29S    22S
USC00114655           7S     9P    17S    27S    32S    30S    24S    23P    20S    17P    19P    13P
USC00114710           9S    10S    16S    24S    28S    33P    26P    27P    20P    18P    21S    11P
USC00114739          12S    12S    19S    24S    32S    33S    26S    21S    20S    19S    25S    17S
USC00114756          16P    16P    25P    25P    33P    30P    27P    21P    25P    24P    31S    21S
USC00114780          11P    12P    18P    27P    36P    35P    24P    28P    24P    21P    16P    13P
USC00114805          10S    10S    16S    25S    30S    26S    24S    25C    21S    22S    23S    12S
USC00114823           8C    10S    16C    26C    32C    34C    28C    23C    25C    21C    20C    12C
USC00114837          15P     8P    14P    26P    28P    24P    24P    24P    22P    14P    17P    11P
USC00114879           6P    10P    14P    27P    29P    36P    35P    28P    18P    18P    13P     9P
USC00114957          15S    18C    21S    30S    40S    29S    30C    21S    24C    24S    26C    26C
USC00115079          11P    11S    19S    24S    23S    29P    29S    25S    23P    22P    26P    15P
USC00115110          12P    12P    11P    27P    31P    32P    25P    29P    19P    18P    18P    15P
USC00115272          13S    12S    20S    28S    28S    26P    28S    25S    20S    21S    28S    17S
USC00115280           9S    10S    17S    26S    24S    28S    25S    24S    24S    20S    19S    12S
USC00115326           5S     6P    13S    22P    29P    25S    24S    30S    19S    18S    15S    10S
USC00115342          19P    27P    29P    31P    39P    28P    28P    20P    25P    28P    36P    24P
USC00115372           9C     9C    17C    22C    30C    28C    30C    29C    22C    21C    20C    11C
USC00115413          10S    10S    16S    28S    24S    28S    27S    23P    20S    19S    23S    15S
USC00115430          16C    12C    19C    27C    26C    30C    31C    18C    21C    26C    29C    18S
USC00115493           6S     7S    12P    20P    31P    29S    27P    26P    21P    17S    16S     9S
USC00115515          20P    20P    30P    27P    36P    27P    25P    19P    21P    22P    32P    27P
USC00115539          13S    13P    23P    26P    32P    23P    27S    24S    22S    21S    26S    19S
USC00115712          11S    13C    17C    21S    28C    26C    28C    23C    20C    21C    23C    13S
USC00115758          12P     9P    16P    21P    30P    30P    33P    23P    23P    24P    19P    13P
USC00115768          10C    10C    17C    26C    31C    31C    26C    28C    24S    19C    20S    13C
USC00115772           9P    11P    17P    31P    38P    37P    22P    26P    23P    17P    10P    11P
USC00115792          12S    12S    17S    26S    37S    29S    29S    24S    18S    23P    27P    20S
USC00115825           9P     9P    12P    19P    28P    28P    34P    31P    22P    18P    13P    13P
USC00115833           7S     9S    17S    24S    29S    30S    27C    35S    21S    19C    19S    13S
USC00115841          13C    11C    18C    22C    30C    29C    25C    20C    23S    20S    27C    16C
USC00115876          14P    13P    19P    29P    29P    27P    23P    26P    16P    21P    18P    14P
USC00115888          23S    23S    27S    30S    40S    26S    26S    22C    23C    24S    29S    23S
USC00115901           7C     8C    17C    25S    32C    34C    31C    32C    19C    20C    20C    13C
USC00115927           9S    13S    14S    27S    25S    29S    28S    24S    19S    26S    22S    14S
USC00115935          11S    14P    19S    32S    31C    32C    27C    23C    25C    26C    27S    18S
USC00115943          14C    17C    25C    29S    35C    27C    26C    21C    23C    26C    30C    24C
USC00115950          12P    12P    18P    30P    31S    33S    27S    23S    20S    25S    29S    19S
USC00115961           6P     8P    13P    24P    32P    25P    27P    28P    19P    16P    14P    12P
USC00115983          23P    22P    31P    27P    37P    34P    27P    22P    21P    29P    26P    26P
USC00116011          15C    15C    21C    25C    32C    27C    28C    18C    23C    25C    27C    19C
USC00116072          15P    19P    24P    27P    33P    33P    33P    23P    24P    25P    30P    22P
USC00116080           5S     9S    16S    21S    30S    29S    23S    29S    22S    20S    19S    11S
USC00116134          15P    13P    19P    29P    29P    28P    29P    24P    19P    25P    24P    15P
USC00116157          20P    17P    29P    33P    39P    33P    28P    19P    18P    29P    24P    25P
USC00116159          17P    17P    25P    27P    35P    27P    29P    20P    20P    24P    29P    24P
USC00116200          12S    13S    19S    27S    32S    28S    28C    26C    18S    25C    24C    14C
USC00116383          25P    28P    29P    38P    34P    39P    22P    18P    23P    31P    35P    28P
USC00116446          20S    18S    31S    31S    38S    31S    28S    22S    20C    27S    31S    29S
USC00116526           7S     8C    16C    23S    26C    24C    27C    26C    20C    18C    21C    12C
USC00116558          19C    18C    24C    31C    35C    27C    24S    23S    20S    25S    28S    25C
USC00116579          17S    15S    21S    28S    29S    32S    29S    19S    20S    24S    29S    20S
USC00116610          15C    14C    21C    27C    33S    27C    32C    27C    20C    22C    27C    20C
USC00116616          11C    10S    14C    28S    28S    31S    29C    26C    20C    21S    24S    15C
USC00116642          24P    19P    27P    26P    37P    33P    26P    22P    20P    30P    26P    20P
USC00116661           6S     8S    11S    19S    32S    26S    26S    27S    21S    19S    19C    10C
USC00116663          14P    12P    16P    25P    30P    30P    29P    18P    18P    25P    23P    18P
USC00116670           7P    12P    17P    29P    32P    27P    32P    27P    22P    21P    25P    18P
USC00116725          11C     9S    14C    24C    33C    31C    32C    25C    24C    23C    24C    13C
USC00116738          13P    12P    16P    27P    24P    37P    24P    24P    23P    24P    19P    12P
USC00116753           8C     9C    15S    25S    29C    26C    29C    27S    20C    23C    22C    12S
USC00116760          12P    12P    21P    23P    23P    27P    24P    20P    19P    22P    24P    14P
USC00116765          11P    11P    14P    24P    23P    30P    26P    23P    20P    21P    21P    13P
USC00116779          21P    19P    25P    29P    37P    28P    31P    21P    20P    26P    26P    20P
USC00116819          17S    14S    20C    23C    29S    27C    29C    25C    17S    23C    25S    22C
USC00116837          15P    16P    23P    30P    27P    35P    25P    28P    26P    20P    22P    12P
USC00116849           8P    11P    12P    26P    28P    25P    29P    34P    23P    20P    20P    15P
USC00116874          19S    22S    28S    27S    38S    25P    26S    19S    20S    26S    30S    28S
USC00116897           8P    13P    13P    27P    33P    34P    31P    31P    17P    22P    11P    12P
USC00116910          10S     9S    17S    22S    28C    25C    30S    22S    21C    24S    21S    14S
USC00116973          16P    18P    22P    27P    31P    26P    31P    19P    26P    28P    32P    25P
USC00116998          13P    10P    15P    29P    29P    29P    29P    33P    22P    20P    19P    13P
USC00117004          14C    14C    16S    25S    28C    27C    27S    25C    21C    20C    23S    15S
USC00117014           7P    11P    19P    25P    29P    30P    28P    37P    21P    22P    13P    12P
USC00117077           8S    15S    17S    26S    31S    28S    29S    21S    21S    22S    20S    12S
USC00117126          17S    13S    19S    25S    31S    30S    31S    20S    22S    25S    29S    21S
USC00117157          17C    18C    23C    27C    35C    28C    26C    22C    23C    26C    31C    22C
USC00117187          15S    21P    31S    31S    36S    31S    23S    18S    21S    25S    26S    22S
USC00117345          21P    17P    24P    28P    29P    25P    29P    21P    26P    34P    23P    25P
USC00117354           8C     8C    10C    24C    26C    30S    21S    26S    21S    18S    16C    11S
USC00117370           7P    10P    14P    31P    32P    31P    35P    32P    26P    17P    16P    12P
USC00117391           8P     9P    16P    26P    35P    34P    28P    28P    17P    15P    16P    11P
USC00117457          16P     9P    22P    25P    31P    32P    32P    35P    19P    19P    14P    14P
USC00117487          24C    27C    32C    29C    40C    32C    26C    22C    26S    25C    30C    36C
USC00117551          12S    14S    18C    31S    30C    33S    26S    24S    23S    24C    22S    15S
USC00117603          19S    16C    21C    26S    34S    30S    28S    19S    21S    23S    28S    26S
USC00117636          20C    19C    24C    26C    34C    29C    30C    22C    24C    29C    31C    23C
USC00117833           9P    10P    12P    26P    28P    28P    27P    32P    18P    22P    13P    13P
USC00117859          15S    25S    32S    26S    34S    30P    27P    18P    19P    23P    31P    32P
USC00117876          14P    17P    19P    24P    27P    29P    27P    20P    21P    27P    31P    23P
USC00117952          13C    13C    18C    27C    30C    23C    35C    25C    18C    25C    25C    19C
USC00118020          24C    25C    26S    32C    37C    27C    29C    18C    27C    28C    31C    37C
USC00118147          17S    19S    26S    31S    36S    26S    26S    22S    19S    26S    31S    22S
USC00118248          19P    16P    27P    29P    35P    30P    22P    21P    22P    28P    28P    21P
USC00118293           4C     7C    12C    23S    27C    32C    27C    32C    22C    20C    18C     9C
USC00118324           9P     9P    10P    23P    30P    29P    18P    31P    18P    20P    13P     8P
USC00118353          13C    10S    17C    22C    26S    27C    31C    24S    20S    18S    23S    18S
USC00118389          17P    13P    17P    25P    26P    38P    28P    23P    20P    25P    22P    19P
USC00118684          15S    13S    20C    28S    26C    31S    31C    23S    23S    23S    30S    20S
USC00118740          14C    12C    18C    24C    33C    29S    32C    25C    19C    24C    25C    19C
USC00118756           9P    10P    16P    22P    29P    24P    29P    25P    20P    19P    22P    13P
USC00118781          19S    17S    23S    27S    34S    29S    27S    20S    21S    26S    28S    20S
USC00118797          12P    10P    12P    27P    27P    25P    29P    28P    21P    23P    19P    13P
USC00118860          11S    15S    20S    24S    29C    26C    25S    19S    21C    22C    25C    17C
USC00118870          10C    12C    18S    27C    28C    29C    27C    21C    22C    22C    24C    15S
USC00118916           5S     9S    15S    21S    30C    32S    28S    31S    20S    19S    17S     8P
USC00118932          22S    21S    25S    29S    36S    27S    27S    21S    20S    30S    28S    27S
USC00119002          15S    16S    22S    29S    33S    29S    26S    21S    23S    26S    25S    23S
USC00119021          10S    10S    16S    28S    31S    30S    30S    25S    19S    22S    23S    14S
USC00119148          20P    21P    25P    29P    32P    26S    26P    23P    21P    24S    29P    27P
USC00119221          10C    10S    15C    26C    28C    30C    26C    28S    21S    19S    23C    14S
USC00119241           9C    12S    20C    25S    27C    30C    25C    21C    22S    22C    26C    15S
USC00119354          14S    12S    20S    27C    28C    27S    26C    20C    19C    28S    28S    20S
USC00119469           8P    12P    14P    29P    29P    27P    29P    27P    23P    18P    18P    13P
USC00119816          15P    12P    17P    20P    28P    38P    26P    29P    22P    17P    14P    12P
USC00120177          16S    15S    25C    26S    34C    30C    35C    23C    18C    24C    26C    25C
USC00120182          14C    15C    16C    26C    35S    30S    33S    25S    17C    21C    27C    20S
USC00120200          12C    11C    14C    22C    28C    28C    27C    25C    21S    18C    18C    15C
USC00120331          16P    12P    24P    27P    32P    26P    34P    22P    17P    22P    22P    13P
USC00120550          18S    22S    25S    33S    36S    33S    35S    23S    22S    28P    30S    29S
USC00120676          13S    15S    17S    26S    30C    27C    30S    25S    17S    22S    22S    18S
USC00120784          20C    21C    24S    34S    40C    35S    31C    23C    25S    25C    29S    24S
USC00120830          11C    11S    17C    23C    31C    31C    27S    25S    20S    15C    23C    17S
USC00120852          24P    23P    33P    33P    36P    28P    34P    20P    22P    26P    27P    30P
USC00120858          13P    12P    19P    28P    33P    28P    36P    19P    20P    28P    20P    15P
USC00121030          18S    17S    25S    25S    34S    26S    30S    22S    18S    21S    26S    22S
USC00121229          14P    14P    22P    29P    39P    30P    31P    21P    18P    18P    27P    22P
USC00121256          19P    24S    30S    32P    40P    27P    33P    17P    22P    22P    29P    31P
USC00121326          22P    15P    30P    30P    37P    38P    30P    18P    21P    29P    22P    27P
USC00121417          16P    12P    22P    24P    28P    37P    37P    23P    19P    19P    19P    12P
USC00121425          22P    22P    30P    32P    39P    25P    26P    25P    16P    19P    26P    31P
USC00121628          24P    21P    25P    35P    33P    35P    33P    24P    21P    25P    26P    24P
USC00121739          12C    10S    17S    22C    28S    30S    27S    25C    21C    19C    23C    17S
USC00121747          19C    20C    26C    28C    37C    28C    25C    24C    23C    21C    29C    26S
USC00121814          27P    24P    28P    29P    40P    32P    27P    19P    19P    22P    26P    28P
USC00121873          17P    14S    23S    28S    34S    32S    31S    26S    20S    22S    29S    20S
USC00121940          15P    12P    15P    23P    24P    27P    27P    35P    22P    19P    14P    16P
USC00122096          12C    11C    15C    22C    26C    27C    27C    24C    18S    18C    20C    14C
USC00122149          13S    13C    18C    25C    30C    29C    32C    24C    19C    21S    23S    18S
USC00122161          12P    11P    15P    25P    31P    38P    33P    23P    19P    19P    18P    12P
USC00122184          25P    16P    20P    32P    36P    33P    32P    26P    24P    18P    27P    25P
USC00122309          23C    22C    28S    31C    38C    30C    28S    21S    27S    26C    31C    27S
USC00122594          17P    11P    13P    22P    33P    29P    27P    26P    20P    19P    11P    16P
USC00122605          18C    20C    25C    29C    39C    31C    31C    23C    25C    25C    30C    26S
USC00122638          14S    16S    19S    26S    32S    29S    26S    27S    20S    22S    25P    20S
USC00122660          23P    25P    32P    32P    41P    30P    26P    24P    24P    23P    29P    32P
USC00122731          21P    24P    26P    26P    35S    25P    30P    24P    19P    24P    31P    28P
USC00122814          20P    13P    24P    32P    30P    34P    33P    22P    25P    27P    25P    19P
USC00122816          23P    19P    26P    31P    41P    32P    29P    23P    20P    22P    25P    26P
USC00122825          12C    10C    17C    25C    33C    29C    32C    26C    18C    21C    25C    16S
USC00122931          20P    13P    22P    20P    35P    38P    32P    24P    19P    22P    22P    15P
USC00123078          13P    11P    17P    26P    28P    32P    31P    26P    18P    24P    19P    14P
USC00123082          15S    11C    19C    24C    29C    29C    30C    26C    21C    22C    23C    18C
USC00123104          17S    19S    25S    30S    39S    27S    32S    22S    21S    25S    28S    25S
USC00123207          15P    14P    17P    24P    30P    30P    27P    26P    20P    19P    21P    18P
USC00123418          11C    10C    11S    24C    29C    27C    28C    26C    23C    21S    20S    14S
USC00123513          16C    18S    23C    28C    40C    34C    33C    27S    25C    21C    29C    22C
USC00123527          17C    17C    22C    30C    40S    29C    35C    25C    23C    21C    30S    22S
USC00123547          18C    19C    25C    28C    42C    33C    28C    23C    19C    21C    28C    23S
USC00123777          14S    14S    20S    23P    32P    29P    28P    28P    19P    17S    26S    16S
USC00124181          15C    11C    19S    23S    32S    29S    27S    24S    20S    19S    22C    19C
USC00124244          13P    11P    12P    25P    23P    29P    22P    27P    18P    27P    20P    13P
USC00124272          17P    16P    25P    27P    39P    32P    34S    20S    21S    22P    27P    24P
USC00124286          23P    16P    17P    23P    36P    32P    29P    21P    25P    19P    26P    15P
USC00124356          16P    15P    21P    27P    41P    33P    36P    20P    24P    18P    26P    16P
USC00124372          24S    22C    26C    30C    39C    31C    31C    20S    27C    25C    29S    29S
USC00124527          10S     9P    12S    25P    25P    24P    31P    26P    18P    23P    27P    17P
USC00124613          12P    10P    16P    21P    24P    25P    25P    27P    14P    22P    15P    12P
USC00124642          21P    18P    24P    32P    39P    34P    33P    23P    23P    22P    28P    21P
USC00124657          16P    13P    17P    26P    26P    32P    28P    28P    21P    21P    21P    16P
USC00124662          15C    15S    19S    27S    32S    31S    33C    29S    22C    23C    28C    17S
USC00124667          19P    16P    23P    23P    31P    39P    37P    29P    22P    22P    20P    16P
USC00124715          14S    13C    18C    22S    32C    28C    28C    25C    20C    22S    24S    17S
USC00124730           7P     7P    12S    21S    28S    30S    24P    24S    24S    19S    19S    13S
USC00124782          14P    16P    14P    26P    32P    33P    31P    27P    24P    22P    19P    16P
USC00124832          18P    16P    21P    27P    42P    38P    25P    22P    16P    23P    23P    20P
USC00124837          12C    11C    17S    27S    27C    28S    29C    31C    19C    22C    25C    17S
USC00124910          17P    15P    24P    24P    35P    31P    29P    26P    20P    22P    18P    19P
USC00125050          17P    17P    23P    27P    35P    28P    32P    17P    22P    19P    26P    20P
USC00125055          16P     9P    14P    22P    28P    30P    26P    25P    23P    18P    19P    11P
USC00125117          15C    10S    19C    22S    32S    31C    33C    27C    20C    22C    23C    16S
USC00125174          11C     9C    17C    23C    28C    25C    27C    24C    20C    22C    22C    13S
USC00125237          23S    21C    27C    28S    40C    30C    31C    29C    21C    25C    29C    26S
USC00125337          15C    14C    20S    27S    36S    26C    31C    27S    19S    21C    26S    20C
USC00125407          17C    18C    21C    34C    42C    32S    30C    25C    20C    23C    30S    24S
USC00125485          28P    25P    29P    27P    38P    34P    29P    22P    24P    25P    29P    29P
USC00125541          22P    18P    26P    37P    42P    33P    31P    28P    25P    27P    27P    24P
USC00125613          21P    15P    20P    29P    33P    38P    28P    24P    16P    23P    24P    20P
USC00125700          26P    19P    27P    31P    45P    32P    26P    21P    25P    26P    30P    27P
USC00125815          10P     9P    14P    24P    24P    29P    27P    25P    23P    17P    22P    16P
USC00125837          12P    14P    26P    23P    29P    30P    30P    25P    21P    22P    26P    20P
USC00125923          25P    10P    19P    35P    36P    42P    30P    21P    22P    22P    25P    22P
USC00126001          22S    23S    27S    28S    39S    31S    28S    19C    23S    24S    27S    30S
USC00126023          13S    18S    20C    24S    34C    31C    29C    23C    19C    21C    27C    20S
USC00126056          24P    19P    27P    37P    39P    33P    30P    24P    25P    27P    27P    26P
USC00126151          25C    25C    34C    31S    38S    26C    28C    21C    22C    23C    30C    28C
USC00126164          13C    16C    21C    26C    35C    30C    35C    22C    20C    20C    26S    20C
USC00126340          18P    17P    18P    30P    36P    30P    31P    23P    22P    22P    29P    15P
USC00126401          15P    11P    19P    25P    22P    28P    30P    33P    20P    21P    20P    20P
USC00126435          19S    18S    26S    31S    36S    27S    30S    29S    24P    24S    30S    25S
USC00126506          13P    16P    21P    27P    38P    30P    35P    24P    26P    19P    34P    19P
USC00126580          20C    21S    25C    28C    42C    31S    30C    19C    22C    25C    25C    28S
USC00126697          29P    22P    26P    32P    34P    31P    25P    23P    21P    17P    25P    28P
USC00126705          25S    27S    32S    38S    37C    31C    32S    25S    26S    25S    33S    29S
USC00126801          16P    11P    17P    27P    30P    31P    34P    25P    19P    24P    20P    16P
USC00126830          13S    13S    17S    25S    27S    31S    35S    25S    21S    22S    24S    18S
USC00126864          18P    15P    25P    24P    29P    40P    28P    23P    23P    20P    25P    15P
USC00126872          22S    24S    28S    30S    41S    25S    27S    20S    26S    25S    27S    27S
USC00126989          14P    14P    16P    27P    28P    31P    31P    29P    20P    23P    20P    17P
USC00127069          11S    12S    17S    24S    35S    30S    33S    25S    18S    18S    24S    15S
USC00127083          31P    26P    30P    26P    33P    25P    28P    23P    25P    22P    28P    35P
USC00127099          24P    19P    21P    28P    36P    29P    28P    24P    24P    25P    22P    23P
USC00127102          10P     9P    10P    21P    23P    35P    24P    31P    22P    20P    21P    12P
USC00127125          21S    20S    30C    30S    43C    26C    29C    24C    26C    26C    31S    29C
USC00127255          23P    17P    23P    30P    42P    44P    29P    24P    20P    24P    24P    25P
USC00127267          13P     8P    17P    25P    24P    33P    36P    20P    19P    20P    17P    12P
USC00127298          14P    13P    20P    23P    30P    33P    28S    22S    18P    25P    23P    20P
USC00127370          15S    13C    23C    24C    32C    28S    29S    20S    17C    21C    26C    17C
USC00127398          15P    14P    17P    22P    30P    34P    20P    22P    18P    20P    21P    17P
USC00127482          14C    11C    17C    25C    32C    31C    30C    27C    23C    21C    24C    17C
USC00127522          21C    18C    27C    31C    37C    35C    35C    26S    25C    27C    29C    26C
USC00127646          19C    19S    24S    28S    36C    32S    30S    23C    21S    22C    26C    24S
USC00127724          23C    22C    27C    29C    36S    28S    29C    22S    25S    25S    30S    28S
USC00127755          23S    18S    26S    29S    38S    28S    27S    21S    19S    21S    26S    28S
USC00127875          21S    24S    30S    31S    36S    27S    31S    29S    21S    22S    27S    25S
USC00127935          21C    21C    27C    29C    40C    29C    29C    29C    21C    26C    26C    24S
USC00127999          19S    17S    25C    28S    35S    29S    29S    20S    20S    20S    26P    22S
USC00128036          22S    23C    30C    31S    42S    30S    34S    18S    24S    25C    30S    28S
USC00128290          19C    21C    23C    33C    40C    35C    33S    25C    24C    23C    31C    27S
USC00128549          27P    14P    25P    31P    44P    29P    27P    19P    21P    23P    24P    24P
USC00128698          20C    23C    29C    31C    42C    28C    32S    22C    23C    23C    29C    33S
USC00128723          19S    18S    23S    35S    37S    32S    35S    20S    22S    20P    27S    24S
USC00128732          25P    15P    23P    32P    34P    34P    32P    26P    25P    24P    29P    22P
USC00128784          17P    13P    20P    27P    32P    32P    33P    22P    20P    21P    23P    17P
USC00128967          24P    25P    28P    32P    37P    30P    23P    22P    22P    22P    26P    29P
USC00128999          12P    11P    19P    24P    26P    31P    28P    21P    21P    23P    25P    16P
USC00129080          22P    16P    25P    23P    40P    28P    33P    25P    20P    21P    28P    28P
USC00129113          17S    17S    24S    30S    41S    29S    31S    26S    23S    23S    29S    26S
USC00129138          17P    14P    18S    21S    32P    29S    27S    31S    22P    24S    26P    15P
USC00129222          10S     8S    15S    24S    23S    30C    31C    24C    19C    20C    20S    12S
USC00129240          11S     9S    12S    23S    30S    32S    28S    29S    21S    24S    19S    15S
USC00129243          16P    12P    14P    25P    31P    32P    31P    28P    21P    20P    21P    12P
USC00129253          21S    21S    28S    32S    43S    29S    32S    23S    22S    28C    31C    25C
USC00129430          11C    11C    16C    24C    30C    29C    32C    24C    19C    22C    25S    15S
USC00129511          12P     9P    19P    24P    31P    29P    35P    23P    20P    21P    23P    14P
USC00129557          15C    17C    24C    25C    34C    30S    33C    23C    25C    22C    24C    19S
USC00129605          21S    23S    27C    30C    41C    29C    33C    23C    22S    24C    28S    27S
USC00129670          12C    10C    14C    20C    30C    31C    30C    27C    19C    22C    22C    17S
USC00129678          15S    10S    18S    25S    33S    29C    29C    23C    18C    22C    25S    17C
USC00129905          17P    11P    18P    20P    30P    29P    38P    26P    26P    21P    23P    11P
USC00130112           5S     7S    14S    25S    36C    32C    31S    27S    28S    17S    18S     8S
USC00130133           3C     3C    12C    27C    29C    37C    33C    27C    19C    15C    11C     5C
USC00130157           3C     4S    11C    24S    30C    34S    35C    26C    19C    16S    12C     7S
USC00130181           4S     2S    11S    21S    24S    29S    24S    21S    21S    14S     9S     3S
USC00130200           2C     4S    15S    25S    32C    33C    32S    28C    24C    18C    12C     7S
USC00130203           4C     3S    15C    21C    29C    34C    33C    31C    22C    16C    15C     5C
USC00130213           5C     7C    16S    27S    28S    35S    28S    30S    25S    19C    18S     9S
USC00130241           3C     4C    13C    24C    32C    38S    33C    28C    20C    19C    13C     5C
USC00130364           4C     6S    15S    25C    33C    36C    31C    26C    22C    19C    11S     7S
USC00130385           3C     2C    14S    24S    32C    35C    31S    26C    23C    18C    10C     5S
USC00130536           4S     7S    15S    27S    38S    34C    31C    25C    25C    21C    15S     7S
USC00130576           5S     6S    16S    22S    39C    33C    34S    26C    22C    21C    16C     7S
USC00130600           4C     6S    12C    23C    30C    34C    29C    29C    23C    17C    16C     9S
USC00130608           5C     7C    12C    25C    27C    34C    25C    29C    22C    22C    16S     9S
USC00130745           4S     5S    15S    24S    38S    31S    34S    26S    22C    21C    14S     7S
USC00130753           5C     7C    17C    25C    34C    35C    30C    30C    24C    19C    16C     9C
USC00130807           6C     6C    17C    27C    30C    37C    32C    31C    23C    20C    15C     8C
USC00130910           8P     9P    18P    25P    33P    35P    28P    30P    23P    17S    14P    10P
USC00130923           1S     6S    12S    25S    26S    35S    33S    25S    17S    13S     9S     8S
USC00130933           5P     6P    11P    27P    30P    35P    32P    32P    22P    17P    13P     6P
USC00130999           4S     3S    15S    23S    28S    35S    30S    27S    21S    21S    13S     5S
USC00131060           7S     9C    19C    27S    32S    32S    31S    28S    27S    18S    20S    14S
USC00131233           4C     5C    13C    26S    29C    35C    32C    25C    21C    17C    10C     4S
USC00131257           4C     6C    14C    21C    28C    32C    30S    31S    26C    18C    17S     9S
USC00131277           2C     2C    13S    26C    29C    34C    26C    25S    23C    15C    10C     4S
USC00131319           4C     6C    11C    24C    34C    34C    31C    32C    25C    19C    15C     9C
USC00131354           3C     6C    14S    25C    35C    35C    33P    30P    30S    17S    16C     8S
USC00131394           3C     6C    14C    27C    36C    37C    31C    29C    24C    19C    16C     7C
USC00131402           1C     5C    10C    23C    32C    37C    32C    26C    23C    15C    11C     6C
USC00131442           2C     2C    10C    22C    25C    32C    27C    24C    25C    14C     9C     4C
USC00131533           3C     6S    16C    21S    39C    36C    33C    24S    22C    19C    15C     9S
